------------ Data Table File Created By ActiGraph Link ActiLife v6.13.4 Firmware v1.7.2 date format dd/MM/yyyy Filter Normal -----------
Serial Number: TAS1H37200051
Start Time 12:40:00
Start Date 12/12/2022
Epoch Period (hh:mm:ss) 00:00:30
Download Time 09:23:21
Download Date 20/12/2022
Current Memory Address: 0
Current Battery Voltage: 3,84     Mode = 61
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Standing,Inclinometer Stepping,Inclinometer Sitting/Lying,Vector Magnitude
19/12/2022,04:22:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:23:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:23:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:24:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:24:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:25:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:25:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:26:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:26:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:27:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:27:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:28:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:28:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:29:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:29:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:30:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:30:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:31:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:31:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:32:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:32:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:33:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:33:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:34:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:34:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:35:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:35:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:36:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:36:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:37:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:37:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:38:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:38:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:39:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:39:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:40:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:40:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:41:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:41:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:42:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:42:30,"0","25","60","0","0","0","0","30","65"
19/12/2022,04:43:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:43:30,"0","9","70","0","0","0","0","30","70,58"
19/12/2022,04:44:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:44:30,"0","0","77","0","0","0","0","30","77"
19/12/2022,04:45:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:45:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:46:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:46:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:47:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:47:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:48:00,"0","0","25","0","0","0","0","30","25"
19/12/2022,04:48:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:49:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:49:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:50:00,"0","0","31","0","0","0","0","30","31"
19/12/2022,04:50:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:51:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:51:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:52:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:52:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:53:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:53:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:54:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:54:30,"0","0","39","0","0","0","0","30","39"
19/12/2022,04:55:00,"0","0","5","0","0","0","0","30","5"
19/12/2022,04:55:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:56:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:56:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:57:00,"0","17","87","0","0","0","0","30","88,65"
19/12/2022,04:57:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:58:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:58:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:59:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,04:59:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:00:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:00:30,"0","6","77","0","0","0","0","30","77,23"
19/12/2022,05:01:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:01:30,"0","0","55","0","0","0","0","30","55"
19/12/2022,05:02:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:02:30,"0","0","46","0","0","0","0","30","46"
19/12/2022,05:03:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:03:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:04:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:04:30,"0","10","53","0","0","0","0","30","53,94"
19/12/2022,05:05:00,"0","0","136","0","0","0","0","30","136"
19/12/2022,05:05:30,"0","0","78","0","0","0","0","30","78"
19/12/2022,05:06:00,"0","0","103","0","0","0","0","30","103"
19/12/2022,05:06:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:07:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:07:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:08:00,"0","0","144","0","0","0","0","30","144"
19/12/2022,05:08:30,"0","0","43","0","0","0","0","30","43"
19/12/2022,05:09:00,"0","0","105","0","0","0","0","30","105"
19/12/2022,05:09:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:10:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:10:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:11:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:11:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:12:00,"0","0","214","0","0","0","0","30","214"
19/12/2022,05:12:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:13:00,"0","0","20","0","0","0","0","30","20"
19/12/2022,05:13:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:14:00,"0","0","236","0","0","0","0","30","236"
19/12/2022,05:14:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:15:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:15:30,"0","0","247","0","0","0","0","30","247"
19/12/2022,05:16:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:16:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:17:00,"0","0","59","0","0","0","0","30","59"
19/12/2022,05:17:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:18:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:18:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:19:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:19:30,"0","0","57","0","0","0","0","30","57"
19/12/2022,05:20:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:20:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:21:00,"0","0","110","0","0","0","0","30","110"
19/12/2022,05:21:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:22:00,"0","0","9","0","0","0","0","30","9"
19/12/2022,05:22:30,"0","0","6","0","0","0","0","30","6"
19/12/2022,05:23:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:23:30,"0","0","113","0","0","0","0","30","113"
19/12/2022,05:24:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:24:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:25:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:25:30,"0","0","159","0","0","0","0","30","159"
19/12/2022,05:26:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:26:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:27:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:27:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:28:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:28:30,"0","0","167","0","0","0","0","30","167"
19/12/2022,05:29:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:29:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:30:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:30:30,"0","0","118","0","0","0","0","30","118"
19/12/2022,05:31:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:31:30,"0","0","22","0","0","0","0","30","22"
19/12/2022,05:32:00,"0","0","124","0","0","0","0","30","124"
19/12/2022,05:32:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:33:00,"0","0","95","0","0","0","0","30","95"
19/12/2022,05:33:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:34:00,"0","0","2","0","0","0","0","30","2"
19/12/2022,05:34:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:35:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:35:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:36:00,"0","0","41","0","0","0","0","30","41"
19/12/2022,05:36:30,"0","0","84","0","0","0","0","30","84"
19/12/2022,05:37:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:37:30,"0","0","116","0","0","0","0","30","116"
19/12/2022,05:38:00,"0","0","103","0","0","0","0","30","103"
19/12/2022,05:38:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:39:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:39:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:40:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:40:30,"0","0","132","0","0","0","0","30","132"
19/12/2022,05:41:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:41:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:42:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:42:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:43:00,"0","0","69","0","0","0","0","30","69"
19/12/2022,05:43:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:44:00,"0","0","172","0","0","0","0","30","172"
19/12/2022,05:44:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:45:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:45:30,"0","0","1","0","0","0","0","30","1"
19/12/2022,05:46:00,"2","206","102","0","0","0","0","30","229,88"
19/12/2022,05:46:30,"1","44","16","0","0","0","0","30","46,83"
19/12/2022,05:47:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:47:30,"105","62","52","2","0","0","0","30","132,56"
19/12/2022,05:48:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:48:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:49:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:49:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:50:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:50:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:51:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:51:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:52:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:52:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:53:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:53:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:54:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:54:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:55:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:55:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:56:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:56:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:57:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:57:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:58:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:58:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:59:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,05:59:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:00:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:00:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:01:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:01:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:02:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:02:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:03:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:03:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:04:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:04:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:05:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:05:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:06:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:06:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:07:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:07:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:08:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:08:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:09:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:09:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:10:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:10:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:11:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:11:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:12:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:12:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:13:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:13:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:14:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:14:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:15:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:15:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:16:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:16:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:17:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:17:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:18:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:18:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:19:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:19:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:20:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:20:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:21:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:21:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:22:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:22:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:23:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:23:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:24:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:24:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:25:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:25:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:26:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:26:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:27:00,"38","19","0","1","0","0","0","30","42,49"
19/12/2022,06:27:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:28:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:28:30,"61","118","79","2","0","0","0","30","154,55"
19/12/2022,06:29:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:29:30,"0","52","93","0","0","0","0","30","106,55"
19/12/2022,06:30:00,"0","455","42","0","0","0","0","30","456,93"
19/12/2022,06:30:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:31:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:31:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:32:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:32:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:33:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:33:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:34:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:34:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:35:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:35:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:36:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:36:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:37:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:37:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:38:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:38:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:39:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:39:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:40:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:40:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:41:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:41:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:42:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:42:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:43:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:43:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:44:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:44:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:45:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:45:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:46:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:46:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:47:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:47:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:48:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:48:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:49:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:49:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:50:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:50:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:51:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:51:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:52:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:52:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:53:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:53:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:54:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:54:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:55:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:55:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:56:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:56:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:57:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:57:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:58:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:58:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:59:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,06:59:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:00:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:00:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:01:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:01:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:02:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:02:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:03:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:03:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:04:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:04:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:05:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:05:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:06:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:06:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:07:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:07:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:08:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:08:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:09:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:09:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:10:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:10:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:11:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:11:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:12:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:12:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:13:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:13:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:14:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:14:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:15:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:15:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:16:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:16:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:17:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:17:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:18:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:18:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:19:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:19:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:20:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:20:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:21:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:21:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:22:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:22:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:23:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:23:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:24:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:24:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:25:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:25:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:26:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:26:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:27:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:27:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:28:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:28:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:29:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:29:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:30:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:30:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:31:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:31:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:32:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:32:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:33:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:33:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:34:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:34:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:35:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:35:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:36:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:36:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:37:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:37:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:38:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:38:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:39:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:39:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:40:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:40:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:41:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:41:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:42:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:42:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:43:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:43:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:44:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:44:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:45:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:45:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:46:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:46:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:47:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:47:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:48:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:48:30,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:49:00,"0","0","0","0","0","0","0","30","0"
19/12/2022,07:49:30,"0","0","0","0","0","0","0","30","0"
